Timestamp,Amount (INR),Sender,UPI ID,Platform,Category,Item,Receiver
12/8/2023 1:00,20432.23622,Kavita Das,kavitadas@upi,Bank UPI,Stationery,Book,Super Market Pvt Ltd
12/8/2023 2:00,20330.84439,Meera Menon,meeramenon@upi,PhonePe,Groceries,Milk,Super Market Pvt Ltd
12/8/2023 3:00,18609.76588,Vivek Saxena,viveksaxena@upi,Paytm,Stationery,Book,Super Market Pvt Ltd
12/8/2023 4:00,21487.49738,Anjali Mishra,anjalimishra@upi,BHIM UPI,Furniture,Sofa,Super Market Pvt Ltd
12/8/2023 5:00,19680.93838,Meera Menon,meeramenon@upi,BHIM UPI,Electronics,Smartphone,Super Market Pvt Ltd
12/8/2023 6:00,19947.82902,Vivek Saxena,viveksaxena@upi,Amazon Pay,Electronics,Smartwatch,Super Market Pvt Ltd
12/8/2023 7:00,19052.35979,Siddharth Roy,siddharthroy@upi,Google Pay,Stationery,arcylic paints,Super Market Pvt Ltd
12/8/2023 8:00,19007.12823,Rajesh Gupta,rajeshgupta@upi,Google Pay,Furniture,Bed,Super Market Pvt Ltd
12/8/2023 9:00,18818.62954,Manoj Tiwari,manojtiwari@upi,PhonePe,Footwear,kids footwear,Super Market Pvt Ltd
12/8/2023 10:00,21867.1964,Vivek Saxena,viveksaxena@upi,Paytm,Stationery,exam pads,Super Market Pvt Ltd
12/8/2023 11:00,21195.59859,Divya Nair,divyanair@upi,Bank UPI,Frozen Foods,Pizza,Super Market Pvt Ltd
12/8/2023 12:00,20764.92862,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Stationery,Book,Super Market Pvt Ltd
12/8/2023 13:00,22354.33857,Simran Kaur,simrankaur@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
12/8/2023 14:00,20429.90776,Ramesh Chandra,rameshchandra@upi,Bank UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
12/8/2023 15:00,17971.85786,Varun Iyer,varuniyer@upi,Paytm,Groceries,Wheat,Super Market Pvt Ltd
12/8/2023 16:00,21269.43507,Kavita Das,kavitadas@upi,PhonePe,Groceries,Milk,Super Market Pvt Ltd
12/8/2023 17:00,18134.50472,Anjali Mishra,anjalimishra@upi,Amazon Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
12/8/2023 18:00,18335.68163,Sonali Bhatia,sonalibhatia@upi,PhonePe,Groceries,Fruits,Super Market Pvt Ltd
12/8/2023 19:00,18839.37398,Ramesh Chandra,rameshchandra@upi,Google Pay,Electronics,Smartphone,Super Market Pvt Ltd
12/8/2023 20:00,19543.78915,Akhil Sharma,akhilsharma@upi,Amazon Pay,Footwear,women shoes,Super Market Pvt Ltd
12/8/2023 21:00,20796.69766,Simran Kaur,simrankaur@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
12/8/2023 22:00,21451.6156,Varun Iyer,varuniyer@upi,PhonePe,Stationery,Book,Super Market Pvt Ltd
12/8/2023 23:00,19075.44609,Meera Menon,meeramenon@upi,Paytm,Electronics,Headphones,Super Market Pvt Ltd
12/9/2023 0:00,19956.94554,Nikhil Pandey,nikhilpandey@upi,Paytm,Footwear,women shoes,Super Market Pvt Ltd
12/9/2023 1:00,20579.31533,Siddharth Roy,siddharthroy@upi,Google Pay,Furniture,Sofa,Super Market Pvt Ltd
12/9/2023 2:00,18888.75193,Manoj Tiwari,manojtiwari@upi,Google Pay,Footwear,kids footwear,Super Market Pvt Ltd
12/9/2023 3:00,21232.88829,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/9/2023 4:00,21151.68082,Meera Menon,meeramenon@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
12/9/2023 5:00,17540.08195,Nikhil Pandey,nikhilpandey@upi,Google Pay,Groceries,Vegetables,Super Market Pvt Ltd
12/9/2023 6:00,19468.61182,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Electronics,Laptop,Super Market Pvt Ltd
12/9/2023 7:00,21866.51417,Shweta Joshi,shwetajoshi@upi,Amazon Pay,Furniture,Wardrobe,Super Market Pvt Ltd
12/9/2023 8:00,19213.26782,Manoj Tiwari,manojtiwari@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
12/9/2023 9:00,17793.22319,Varun Iyer,varuniyer@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
12/9/2023 10:00,20670.85062,Sonali Bhatia,sonalibhatia@upi,PhonePe,Groceries,Fruits,Super Market Pvt Ltd
12/9/2023 11:00,18489.56761,Deepa Sinha,deepasinha@upi,BHIM UPI,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/9/2023 12:00,21360.41868,Vivek Saxena,viveksaxena@upi,Amazon Pay,Furniture,Wardrobe,Super Market Pvt Ltd
12/9/2023 13:00,21250.80305,Divya Nair,divyanair@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
12/9/2023 14:00,17776.95602,Manoj Tiwari,manojtiwari@upi,Paytm,Footwear,Men shoes,Super Market Pvt Ltd
12/9/2023 15:00,17905.60699,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
12/9/2023 16:00,19415.53558,Siddharth Roy,siddharthroy@upi,Bank UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
12/9/2023 17:00,19124.94766,Divya Nair,divyanair@upi,BHIM UPI,Clothing,Shoes,Super Market Pvt Ltd
12/9/2023 18:00,21879.04737,Vivek Saxena,viveksaxena@upi,Paytm,Groceries,Milk,Super Market Pvt Ltd
12/9/2023 19:00,21274.07808,Akhil Sharma,akhilsharma@upi,Paytm,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
12/9/2023 20:00,19374.6603,Nikhil Pandey,nikhilpandey@upi,Paytm,Furniture,Dining Table,Super Market Pvt Ltd
12/9/2023 21:00,20472.30955,Divya Nair,divyanair@upi,Bank UPI,Electronics,Smartwatch,Super Market Pvt Ltd
12/9/2023 22:00,20776.31414,Ayesha Khan,ayeshakhan@upi,Bank UPI,Stationery,Book,Super Market Pvt Ltd
12/9/2023 23:00,18503.81595,Sneha Kapoor,snehakapoor@upi,BHIM UPI,Electronics,Headphones,Super Market Pvt Ltd
12/10/2023 0:00,18355.10813,Shweta Joshi,shwetajoshi@upi,Paytm,Clothing,Shirt,Super Market Pvt Ltd
12/10/2023 1:00,18478.51418,Manoj Tiwari,manojtiwari@upi,Google Pay,Electronics,Smartwatch,Super Market Pvt Ltd
12/10/2023 2:00,19716.94831,Manoj Tiwari,manojtiwari@upi,PhonePe,Frozen Foods,Tortilla,Super Market Pvt Ltd
12/10/2023 3:00,17996.2608,Vivek Saxena,viveksaxena@upi,PhonePe,Furniture,Wardrobe,Super Market Pvt Ltd
12/10/2023 4:00,21321.4651,Kavita Das,kavitadas@upi,Paytm,Furniture,Chair,Super Market Pvt Ltd
12/10/2023 5:00,17909.96299,Sonali Bhatia,sonalibhatia@upi,Amazon Pay,Frozen Foods,Tortilla,Super Market Pvt Ltd
12/10/2023 6:00,21055.76132,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Footwear,women shoes,Super Market Pvt Ltd
12/10/2023 7:00,19157.70804,Deepa Sinha,deepasinha@upi,PhonePe,Groceries,Wheat,Super Market Pvt Ltd
12/10/2023 8:00,18227.10512,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
12/10/2023 9:00,20739.36468,Shweta Joshi,shwetajoshi@upi,Bank UPI,Electronics,Headphones,Super Market Pvt Ltd
12/10/2023 10:00,19442.15004,Ramesh Chandra,rameshchandra@upi,Google Pay,Groceries,Milk,Super Market Pvt Ltd
12/10/2023 11:00,20936.54201,Ramesh Chandra,rameshchandra@upi,Amazon Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
12/10/2023 12:00,17060.81913,Ayesha Khan,ayeshakhan@upi,Amazon Pay,Clothing,Shirt,Super Market Pvt Ltd
12/10/2023 13:00,20331.18469,Varun Iyer,varuniyer@upi,Google Pay,Groceries,Rice,Super Market Pvt Ltd
12/10/2023 14:00,20406.62821,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Stationery,pens,Super Market Pvt Ltd
12/10/2023 15:00,17448.66275,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
12/10/2023 16:00,17759.90633,Arjun Malhotra,arjunmalhotra@upi,Paytm,Electronics,Smartphone,Super Market Pvt Ltd
12/10/2023 17:00,19798.1414,Manoj Tiwari,manojtiwari@upi,Google Pay,Groceries,Wheat,Super Market Pvt Ltd
12/10/2023 18:00,17479.1068,Divya Nair,divyanair@upi,Google Pay,Stationery,Book,Super Market Pvt Ltd
12/10/2023 19:00,20213.09736,Vivek Saxena,viveksaxena@upi,Bank UPI,Furniture,Wardrobe,Super Market Pvt Ltd
12/10/2023 20:00,19778.70695,Sneha Kapoor,snehakapoor@upi,Google Pay,Furniture,Dining Table,Super Market Pvt Ltd
12/10/2023 21:00,17217.10988,Akhil Sharma,akhilsharma@upi,Paytm,Footwear,kids footwear,Super Market Pvt Ltd
12/10/2023 22:00,16409.97829,Akhil Sharma,akhilsharma@upi,PhonePe,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/10/2023 23:00,19922.25771,Vivek Saxena,viveksaxena@upi,BHIM UPI,Footwear,kids footwear,Super Market Pvt Ltd
12/11/2023 0:00,18226.84545,Sneha Kapoor,snehakapoor@upi,Paytm,Footwear,Men shoes,Super Market Pvt Ltd
12/11/2023 1:00,19403.49711,Rajesh Gupta,rajeshgupta@upi,Paytm,Footwear,reg footwear,Super Market Pvt Ltd
12/11/2023 2:00,16669.14919,Vivek Saxena,viveksaxena@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
12/11/2023 3:00,18301.74616,Siddharth Roy,siddharthroy@upi,Paytm,Frozen Foods,Tortilla,Super Market Pvt Ltd
12/11/2023 4:00,17684.0991,Varun Iyer,varuniyer@upi,Bank UPI,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/11/2023 5:00,19478.33178,Kavita Das,kavitadas@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
12/11/2023 6:00,20835.13355,Vivek Saxena,viveksaxena@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
12/11/2023 7:00,17802.8264,Shweta Joshi,shwetajoshi@upi,Paytm,Groceries,Wheat,Super Market Pvt Ltd
12/11/2023 8:00,17149.04376,Shweta Joshi,shwetajoshi@upi,PhonePe,Electronics,Smartphone,Super Market Pvt Ltd
12/11/2023 9:00,20887.79126,Siddharth Roy,siddharthroy@upi,Amazon Pay,Electronics,Smartphone,Super Market Pvt Ltd
12/11/2023 10:00,19815.96208,Sneha Kapoor,snehakapoor@upi,Paytm,Electronics,Smartwatch,Super Market Pvt Ltd
12/11/2023 11:00,19783.20482,Sneha Kapoor,snehakapoor@upi,Bank UPI,Electronics,Headphones,Super Market Pvt Ltd
12/11/2023 12:00,19294.01023,Nikhil Pandey,nikhilpandey@upi,PhonePe,Furniture,Bed,Super Market Pvt Ltd
12/11/2023 13:00,18195.13039,Deepa Sinha,deepasinha@upi,Bank UPI,Stationery,exam pads,Super Market Pvt Ltd
12/11/2023 14:00,17466.02419,Sonali Bhatia,sonalibhatia@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
12/11/2023 15:00,16360.09841,Vivek Saxena,viveksaxena@upi,Amazon Pay,Groceries,Rice,Super Market Pvt Ltd
12/11/2023 16:00,19525.79631,Nikhil Pandey,nikhilpandey@upi,BHIM UPI,Electronics,Tablet,Super Market Pvt Ltd
12/11/2023 17:00,18461.30595,Manoj Tiwari,manojtiwari@upi,BHIM UPI,Furniture,Bed,Super Market Pvt Ltd
12/11/2023 18:00,16696.2283,Simran Kaur,simrankaur@upi,Google Pay,Groceries,Fruits,Super Market Pvt Ltd
12/11/2023 19:00,19101.47416,Simran Kaur,simrankaur@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
12/11/2023 20:00,17957.29749,Anjali Mishra,anjalimishra@upi,BHIM UPI,Stationery,Book,Super Market Pvt Ltd
12/11/2023 21:00,18055.0082,Siddharth Roy,siddharthroy@upi,Google Pay,Clothing,Jacket,Super Market Pvt Ltd
12/11/2023 22:00,19965.48076,Akhil Sharma,akhilsharma@upi,BHIM UPI,Groceries,Vegetables,Super Market Pvt Ltd
12/11/2023 23:00,16659.15712,Divya Nair,divyanair@upi,Google Pay,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/12/2023 0:00,20530.23174,Sonali Bhatia,sonalibhatia@upi,BHIM UPI,Furniture,Chair,Super Market Pvt Ltd
12/12/2023 1:00,17820.1043,Ramesh Chandra,rameshchandra@upi,PhonePe,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
12/12/2023 2:00,18973.68417,Nikhil Pandey,nikhilpandey@upi,Google Pay,Furniture,Bed,Super Market Pvt Ltd
12/12/2023 3:00,18971.07195,Pranav Bajaj,pranavbajaj@upi,BHIM UPI,Footwear,kids footwear,Super Market Pvt Ltd
12/12/2023 4:00,19109.48939,Ayesha Khan,ayeshakhan@upi,Google Pay,Clothing,Shirt,Super Market Pvt Ltd
12/12/2023 5:00,18539.28275,Akhil Sharma,akhilsharma@upi,BHIM UPI,Electronics,Headphones,Super Market Pvt Ltd
12/12/2023 6:00,17139.50672,Akhil Sharma,akhilsharma@upi,BHIM UPI,Frozen Foods,Pizza,Super Market Pvt Ltd
12/12/2023 7:00,20126.44722,Deepa Sinha,deepasinha@upi,Bank UPI,Furniture,Chair,Super Market Pvt Ltd
12/12/2023 8:00,18765.54499,Manoj Tiwari,manojtiwari@upi,Bank UPI,Footwear,kids footwear,Super Market Pvt Ltd
12/12/2023 9:00,19530.923,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
12/12/2023 10:00,18241.45641,Ramesh Chandra,rameshchandra@upi,Google Pay,Stationery,Book,Super Market Pvt Ltd
12/12/2023 11:00,18291.01548,Varun Iyer,varuniyer@upi,PhonePe,Electronics,Headphones,Super Market Pvt Ltd
12/12/2023 12:00,20023.00695,Rajesh Gupta,rajeshgupta@upi,Paytm,Frozen Foods,french fries,Super Market Pvt Ltd
12/12/2023 13:00,19323.5185,Kavita Das,kavitadas@upi,Paytm,Frozen Foods,Pizza,Super Market Pvt Ltd
12/12/2023 14:00,17114.1015,Manoj Tiwari,manojtiwari@upi,Bank UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
12/12/2023 15:00,18086.02523,Kavita Das,kavitadas@upi,Google Pay,Stationery,Book,Super Market Pvt Ltd
12/12/2023 16:00,21142.74363,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
12/12/2023 17:00,19672.45819,Vivek Saxena,viveksaxena@upi,BHIM UPI,Clothing,Shoes,Super Market Pvt Ltd
12/12/2023 18:00,21065.5265,Vivek Saxena,viveksaxena@upi,BHIM UPI,Electronics,Headphones,Super Market Pvt Ltd
12/12/2023 19:00,16872.71757,Arjun Malhotra,arjunmalhotra@upi,PhonePe,Stationery,Book,Super Market Pvt Ltd
12/12/2023 20:00,18669.47945,Anjali Mishra,anjalimishra@upi,Google Pay,Electronics,Headphones,Super Market Pvt Ltd
12/12/2023 21:00,20768.65505,Kavita Das,kavitadas@upi,Paytm,Groceries,Milk,Super Market Pvt Ltd
12/12/2023 22:00,18358.23461,Simran Kaur,simrankaur@upi,PhonePe,Groceries,Rice,Super Market Pvt Ltd
12/12/2023 23:00,18182.24048,Shweta Joshi,shwetajoshi@upi,Google Pay,Furniture,Chair,Super Market Pvt Ltd
12/13/2023 0:00,16879.92534,Deepa Sinha,deepasinha@upi,Google Pay,Groceries,Milk,Super Market Pvt Ltd
12/13/2023 1:00,17463.94419,Akhil Sharma,akhilsharma@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
12/13/2023 2:00,17044.54051,Meera Menon,meeramenon@upi,Bank UPI,Clothing,Jeans,Super Market Pvt Ltd
12/13/2023 3:00,17227.0101,Manoj Tiwari,manojtiwari@upi,Google Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
12/13/2023 4:00,19286.26895,Shweta Joshi,shwetajoshi@upi,Amazon Pay,Stationery,exam pads,Super Market Pvt Ltd
12/13/2023 5:00,17833.94488,Kavita Das,kavitadas@upi,PhonePe,Frozen Foods,Pasta,Super Market Pvt Ltd
12/13/2023 6:00,18728.93863,Sonali Bhatia,sonalibhatia@upi,Google Pay,Frozen Foods,Pasta,Super Market Pvt Ltd
12/13/2023 7:00,18879.82201,Divya Nair,divyanair@upi,Bank UPI,Clothing,Jeans,Super Market Pvt Ltd
12/13/2023 8:00,18440.49373,Meera Menon,meeramenon@upi,PhonePe,Clothing,Shoes,Super Market Pvt Ltd
12/13/2023 9:00,20790.55534,Varun Iyer,varuniyer@upi,Paytm,Electronics,Tablet,Super Market Pvt Ltd
12/13/2023 10:00,18737.37204,Deepa Sinha,deepasinha@upi,Google Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
12/13/2023 11:00,20243.37593,Siddharth Roy,siddharthroy@upi,BHIM UPI,Clothing,Jeans,Super Market Pvt Ltd
12/13/2023 12:00,19844.90045,Manoj Tiwari,manojtiwari@upi,Google Pay,Clothing,Jacket,Super Market Pvt Ltd
12/13/2023 13:00,19215.98893,Sneha Kapoor,snehakapoor@upi,Google Pay,Footwear,reg footwear,Super Market Pvt Ltd
12/13/2023 14:00,19277.21671,Simran Kaur,simrankaur@upi,PhonePe,Clothing,Jacket,Super Market Pvt Ltd
12/13/2023 15:00,18404.86626,Meera Menon,meeramenon@upi,PhonePe,Electronics,Laptop,Super Market Pvt Ltd
12/13/2023 16:00,18036.58668,Divya Nair,divyanair@upi,Bank UPI,Stationery,pens,Super Market Pvt Ltd
12/13/2023 17:00,18578.67124,Divya Nair,divyanair@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
12/13/2023 18:00,16660.90958,Meera Menon,meeramenon@upi,Google Pay,Frozen Foods,french fries,Super Market Pvt Ltd
12/13/2023 19:00,19015.01256,Meera Menon,meeramenon@upi,Bank UPI,Electronics,Headphones,Super Market Pvt Ltd
12/13/2023 20:00,17490.75967,Ramesh Chandra,rameshchandra@upi,Paytm,Electronics,Laptop,Super Market Pvt Ltd
12/13/2023 21:00,17981.36719,Simran Kaur,simrankaur@upi,PhonePe,Footwear,socks,Super Market Pvt Ltd
12/13/2023 22:00,20380.90154,Varun Iyer,varuniyer@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
12/13/2023 23:00,18629.53368,Rajesh Gupta,rajeshgupta@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
12/14/2023 0:00,17917.50175,Nikhil Pandey,nikhilpandey@upi,BHIM UPI,Footwear,socks,Super Market Pvt Ltd
12/14/2023 1:00,19442.42563,Ayesha Khan,ayeshakhan@upi,Amazon Pay,Electronics,Headphones,Super Market Pvt Ltd
12/14/2023 2:00,20431.95876,Meera Menon,meeramenon@upi,Bank UPI,Footwear,women shoes,Super Market Pvt Ltd
12/14/2023 3:00,19095.40531,Kavita Das,kavitadas@upi,BHIM UPI,Groceries,Rice,Super Market Pvt Ltd
12/14/2023 4:00,16381.99465,Pranav Bajaj,pranavbajaj@upi,Google Pay,Stationery,arcylic paints,Super Market Pvt Ltd
12/14/2023 5:00,17885.1496,Deepa Sinha,deepasinha@upi,PhonePe,Frozen Foods,french fries,Super Market Pvt Ltd
12/14/2023 6:00,17383.95044,Arjun Malhotra,arjunmalhotra@upi,Paytm,Clothing,Shoes,Super Market Pvt Ltd
12/14/2023 7:00,18832.29109,Divya Nair,divyanair@upi,BHIM UPI,Frozen Foods,Pasta,Super Market Pvt Ltd
12/14/2023 8:00,19505.40185,Ayesha Khan,ayeshakhan@upi,Google Pay,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/14/2023 9:00,18233.94586,Simran Kaur,simrankaur@upi,Bank UPI,Frozen Foods,Pizza,Super Market Pvt Ltd
12/14/2023 10:00,19425.83447,Meera Menon,meeramenon@upi,PhonePe,Clothing,Jacket,Super Market Pvt Ltd
12/14/2023 11:00,20267.61144,Shweta Joshi,shwetajoshi@upi,Google Pay,Stationery,Book,Super Market Pvt Ltd
12/14/2023 12:00,19675.51076,Ramesh Chandra,rameshchandra@upi,Google Pay,Groceries,Rice,Super Market Pvt Ltd
12/14/2023 13:00,17880.93515,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Stationery,arcylic paints,Super Market Pvt Ltd
12/14/2023 14:00,18133.8166,Kavita Das,kavitadas@upi,PhonePe,Electronics,Tablet,Super Market Pvt Ltd
12/14/2023 15:00,19882.24079,Shweta Joshi,shwetajoshi@upi,BHIM UPI,Electronics,Smartwatch,Super Market Pvt Ltd
12/14/2023 16:00,20625.86613,Ayesha Khan,ayeshakhan@upi,BHIM UPI,Clothing,Shirt,Super Market Pvt Ltd
12/14/2023 17:00,16552.36171,Sonali Bhatia,sonalibhatia@upi,Google Pay,Furniture,Wardrobe,Super Market Pvt Ltd
12/14/2023 18:00,16697.86882,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Stationery,pens,Super Market Pvt Ltd
12/14/2023 19:00,19441.38357,Rajesh Gupta,rajeshgupta@upi,BHIM UPI,Frozen Foods,french fries,Super Market Pvt Ltd
12/14/2023 20:00,16705.01514,Rajesh Gupta,rajeshgupta@upi,Google Pay,Groceries,Vegetables,Super Market Pvt Ltd
12/14/2023 21:00,16602.76871,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
12/14/2023 22:00,17851.50302,Ramesh Chandra,rameshchandra@upi,Paytm,Clothing,Saree,Super Market Pvt Ltd
12/14/2023 23:00,21074.90993,Pranav Bajaj,pranavbajaj@upi,Paytm,Frozen Foods,Pasta,Super Market Pvt Ltd
12/15/2023 0:00,20760.40807,Akhil Sharma,akhilsharma@upi,Amazon Pay,Footwear,kids footwear,Super Market Pvt Ltd
12/15/2023 1:00,18743.25279,Arjun Malhotra,arjunmalhotra@upi,Bank UPI,Stationery,Book,Super Market Pvt Ltd
12/15/2023 2:00,18090.82802,Ramesh Chandra,rameshchandra@upi,Google Pay,Furniture,Sofa,Super Market Pvt Ltd
12/15/2023 3:00,17840.13783,Shweta Joshi,shwetajoshi@upi,Paytm,Electronics,Laptop,Super Market Pvt Ltd
12/15/2023 4:00,19164.54549,Simran Kaur,simrankaur@upi,Bank UPI,Electronics,Headphones,Super Market Pvt Ltd
12/15/2023 5:00,17107.72641,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Electronics,Smartphone,Super Market Pvt Ltd
12/15/2023 6:00,20507.47529,Anjali Mishra,anjalimishra@upi,Google Pay,Electronics,Smartwatch,Super Market Pvt Ltd
12/15/2023 7:00,20276.32482,Akhil Sharma,akhilsharma@upi,Amazon Pay,Groceries,Fruits,Super Market Pvt Ltd
12/15/2023 8:00,21645.24342,Vivek Saxena,viveksaxena@upi,Amazon Pay,Groceries,Milk,Super Market Pvt Ltd
12/15/2023 9:00,17110.89717,Anjali Mishra,anjalimishra@upi,BHIM UPI,Footwear,Men shoes,Super Market Pvt Ltd
12/15/2023 10:00,20680.31473,Siddharth Roy,siddharthroy@upi,Paytm,Groceries,Wheat,Super Market Pvt Ltd
12/15/2023 11:00,19606.26877,Ramesh Chandra,rameshchandra@upi,Bank UPI,Footwear,women shoes,Super Market Pvt Ltd
12/15/2023 12:00,20723.53803,Nikhil Pandey,nikhilpandey@upi,Paytm,Frozen Foods,Pizza,Super Market Pvt Ltd
12/15/2023 13:00,17759.75762,Akhil Sharma,akhilsharma@upi,Amazon Pay,Footwear,women shoes,Super Market Pvt Ltd
12/15/2023 14:00,16527.50658,Deepa Sinha,deepasinha@upi,PhonePe,Frozen Foods,Pasta,Super Market Pvt Ltd
12/15/2023 15:00,19872.74634,Pranav Bajaj,pranavbajaj@upi,Bank UPI,Electronics,Smartwatch,Super Market Pvt Ltd
12/15/2023 16:00,21686.34837,Rajesh Gupta,rajeshgupta@upi,Bank UPI,Electronics,Laptop,Super Market Pvt Ltd
12/15/2023 17:00,18472.34656,Sonali Bhatia,sonalibhatia@upi,Bank UPI,Groceries,Fruits,Super Market Pvt Ltd
12/15/2023 18:00,19041.55878,Nikhil Pandey,nikhilpandey@upi,Amazon Pay,Frozen Foods,Pizza,Super Market Pvt Ltd
12/15/2023 19:00,17205.22457,Siddharth Roy,siddharthroy@upi,Bank UPI,Groceries,Rice,Super Market Pvt Ltd
12/15/2023 20:00,21115.75175,Sonali Bhatia,sonalibhatia@upi,Amazon Pay,Footwear,women shoes,Super Market Pvt Ltd
12/15/2023 21:00,19871.23207,Meera Menon,meeramenon@upi,Google Pay,Clothing,Shirt,Super Market Pvt Ltd
12/15/2023 22:00,20350.13385,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Electronics,Smartwatch,Super Market Pvt Ltd
12/15/2023 23:00,17243.30427,Pranav Bajaj,pranavbajaj@upi,Google Pay,Frozen Foods,Ice Cream,Super Market Pvt Ltd
12/16/2023 0:00,17322.92224,Arjun Malhotra,arjunmalhotra@upi,Amazon Pay,Furniture,Dining Table,Super Market Pvt Ltd
12/16/2023 1:00,17870.97607,Sonali Bhatia,sonalibhatia@upi,Google Pay,Clothing,Jeans,Super Market Pvt Ltd
12/16/2023 2:00,20906.76125,Kavita Das,kavitadas@upi,Paytm,Electronics,Laptop,Super Market Pvt Ltd
12/16/2023 3:00,16785.23167,Varun Iyer,varuniyer@upi,Amazon Pay,Electronics,Tablet,Super Market Pvt Ltd
12/16/2023 4:00,20997.67844,Manoj Tiwari,manojtiwari@upi,Paytm,Groceries,Fruits,Super Market Pvt Ltd
12/16/2023 5:00,19721.36528,Arjun Malhotra,arjunmalhotra@upi,Paytm,Furniture,Sofa,Super Market Pvt Ltd
12/16/2023 6:00,20828.97687,Ramesh Chandra,rameshchandra@upi,BHIM UPI,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
12/16/2023 7:00,20247.20639,Sneha Kapoor,snehakapoor@upi,Paytm,Furniture,Chair,Super Market Pvt Ltd
12/16/2023 8:00,20769.70873,Siddharth Roy,siddharthroy@upi,Google Pay,Electronics,Smartwatch,Super Market Pvt Ltd
12/16/2023 9:00,19060.39007,Shweta Joshi,shwetajoshi@upi,Google Pay,Stationery,combo set(pen+pencil+eraser+ruler+sharpner),Super Market Pvt Ltd
12/16/2023 10:00,19896.88993,Divya Nair,divyanair@upi,Bank UPI,Stationery,pens,Super Market Pvt Ltd
12/16/2023 11:00,18123.53352,Deepa Sinha,deepasinha@upi,PhonePe,Footwear,kids footwear,Super Market Pvt Ltd
12/16/2023 12:00,19408.44817,Simran Kaur,simrankaur@upi,BHIM UPI,Furniture,Wardrobe,Super Market Pvt Ltd
12/16/2023 13:00,21557.52347,Anjali Mishra,anjalimishra@upi,Bank UPI,Clothing,Jeans,Super Market Pvt Ltd
12/16/2023 14:00,18618.61288,Manoj Tiwari,manojtiwari@upi,Bank UPI,Footwear,women shoes,Super Market Pvt Ltd
12/16/2023 15:00,18256.19115,Akhil Sharma,akhilsharma@upi,Bank UPI,Groceries,Milk,Super Market Pvt Ltd
12/16/2023 16:00,21002.01144,Rajesh Gupta,rajeshgupta@upi,PhonePe,Electronics,Tablet,Super Market Pvt Ltd
12/16/2023 17:00,17057.56293,Arjun Malhotra,arjunmalhotra@upi,Paytm,Electronics,Headphones,Super Market Pvt Ltd
